Datetime,ssrd,str,ssr
2023-01-01 07:00:00,18752.0,-233992.62,17408.0
2023-01-01 08:00:00,430464.0,-242399.69,389952.0
2023-01-01 09:00:00,1250688.0,-249917.06,1158656.0
2023-01-01 10:00:00,1954368.0,-249549.0,1845824.0
2023-01-01 11:00:00,2465792.0,-252372.0,2350912.0
2023-01-01 12:00:00,2628992.0,-235872.0,2515136.0
2023-01-01 13:00:00,2606848.0,-205132.0,2497024.0
2023-01-01 14:00:00,2654528.0,-210325.0,2538432.0
2023-01-01 15:00:00,2142336.0,-225053.0,2037952.0
2023-01-01 16:00:00,1624128.0,-212177.88,1528512.0
2023-01-01 17:00:00,917376.0,-231219.0,846208.0
2023-01-01 18:00:00,271232.0,-165145.0,244864.0
2023-01-01 19:00:00,1920.0,-235137.0,1792.0
2023-01-01 20:00:00,0.0,-252632.0,3.5999988e-12
2023-01-01 21:00:00,0.0,-237609.0,3.5999988e-12
2023-01-01 22:00:00,0.0,-261386.0,3.5999988e-12
2023-01-01 23:00:00,0.0,-258597.0,3.5999988e-12
2023-01-02 00:00:00,0.0,-236818.0,3.5999988e-12
2023-01-02 01:00:00,0.0,-241530.0,3.5999988e-12
2023-01-02 02:00:00,0.0,-282627.0,3.5999988e-12
2023-01-02 03:00:00,0.0,-279161.0,3.5999988e-12
2023-01-02 04:00:00,0.0,-277058.0,3.5999988e-12
2023-01-02 05:00:00,0.0,-273674.0,3.5999988e-12
2023-01-02 06:00:00,0.0,-248337.62,3.5999988e-12
2023-01-02 07:00:00,20224.0,-268425.56,18560.0
2023-01-02 08:00:00,472576.0,-254635.62,422656.0
2023-01-02 09:00:00,1252224.0,-253810.25,1159040.0
2023-01-02 10:00:00,1880576.0,-228863.12,1775936.0
2023-01-02 11:00:00,2483776.0,-238208.75,2369088.0
2023-01-02 12:00:00,2829696.0,-225192.06,2710656.0
2023-01-02 13:00:00,2890880.0,-227146.44,2771968.0
2023-01-02 14:00:00,2554880.0,-203414.56,2441088.0
2023-01-02 15:00:00,2312640.0,-218582.5,2200704.0
2023-01-02 16:00:00,1810368.0,-217592.81,1704384.0
2023-01-02 17:00:00,980736.0,-178340.0,904640.0
2023-01-02 18:00:00,288384.0,-211277.0,260928.0
2023-01-02 19:00:00,2304.0,-193821.0,2112.0
2023-01-02 20:00:00,0.0,-167520.0,3.5999988e-12
2023-01-02 21:00:00,0.0,-139098.0,3.5999988e-12
2023-01-02 22:00:00,0.0,-194904.0,3.5999988e-12
2023-01-02 23:00:00,0.0,-139616.0,3.5999988e-12
2023-01-03 00:00:00,0.0,-180850.0,3.5999988e-12
2023-01-03 01:00:00,0.0,-167055.0,3.5999988e-12
2023-01-03 02:00:00,0.0,-179221.0,3.5999988e-12
2023-01-03 03:00:00,0.0,-166035.0,3.5999988e-12
2023-01-03 04:00:00,0.0,-197558.0,3.5999988e-12
2023-01-03 05:00:00,0.0,-187605.0,3.5999988e-12
2023-01-03 06:00:00,0.0,-192281.0,3.5999988e-12
2023-01-03 07:00:00,14464.0,-161633.19,13504.0
2023-01-03 08:00:00,313088.0,-162585.0,289728.0
2023-01-03 09:00:00,892480.0,-180431.81,832192.0
2023-01-03 10:00:00,1616064.0,-177072.25,1524800.0
2023-01-03 11:00:00,2318272.0,-177418.56,2209984.0
2023-01-03 12:00:00,2796672.0,-196788.75,2678720.0
2023-01-03 13:00:00,2856512.0,-187459.94,2740352.0
2023-01-03 14:00:00,2671168.0,-187912.12,2556416.0
2023-01-03 15:00:00,2258304.0,-175380.44,2148992.0
2023-01-03 16:00:00,1544448.0,-171869.62,1453952.0
2023-01-03 17:00:00,918720.0,-158550.0,851264.0
2023-01-03 18:00:00,275456.0,-182953.0,251968.0
2023-01-03 19:00:00,2688.0,-155448.0,2496.0
2023-01-03 20:00:00,0.0,-164752.0,3.5999988e-12
2023-01-03 21:00:00,0.0,-175896.94,3.5999988e-12
2023-01-03 22:00:00,0.0,-168455.0,3.5999988e-12
2023-01-03 23:00:00,0.0,-173026.0,3.5999988e-12
2023-01-04 00:00:00,0.0,-171013.0,3.5999988e-12
2023-01-04 01:00:00,0.0,-159735.0,3.5999988e-12
2023-01-04 02:00:00,0.0,-143737.0,3.5999988e-12
2023-01-04 03:00:00,0.0,-156952.0,3.5999988e-12
2023-01-04 04:00:00,0.0,-165265.0,3.5999988e-12
2023-01-04 05:00:00,0.0,-170005.69,3.5999988e-12
2023-01-04 06:00:00,0.0,-163834.69,3.5999988e-12
2023-01-04 07:00:00,16448.0,-167725.38,15168.0
2023-01-04 08:00:00,334528.0,-171604.62,303360.0
2023-01-04 09:00:00,923840.0,-172268.94,858624.0
2023-01-04 10:00:00,1768128.0,-189453.69,1668416.0
2023-01-04 11:00:00,2362752.0,-187921.75,2250688.0
2023-01-04 12:00:00,2602368.0,-172444.0,2488000.0
2023-01-04 13:00:00,2690432.0,-168016.25,2575616.0
2023-01-04 14:00:00,2514560.0,-180482.19,2401024.0
2023-01-04 15:00:00,2187392.0,-186092.38,2081600.0
2023-01-04 16:00:00,1587648.0,-188438.94,1495040.0
2023-01-04 17:00:00,977920.0,-197044.0,901504.0
2023-01-04 18:00:00,244096.0,-153328.0,218752.0
2023-01-04 19:00:00,2944.0,-178225.0,2752.0
2023-01-04 20:00:00,0.0,-205258.0,3.5999988e-12
2023-01-04 21:00:00,0.0,-197522.0,3.5999988e-12
2023-01-04 22:00:00,0.0,-207781.0,3.5999988e-12
2023-01-04 23:00:00,0.0,-210180.0,3.5999988e-12
2023-01-05 00:00:00,0.0,-210877.0,3.5999988e-12
2023-01-05 01:00:00,0.0,-205689.0,3.5999988e-12
2023-01-05 02:00:00,0.0,-218318.0,3.5999988e-12
2023-01-05 03:00:00,0.0,-218021.0,3.5999988e-12
2023-01-05 04:00:00,0.0,-220806.88,3.5999988e-12
2023-01-05 05:00:00,0.0,-215022.06,3.5999988e-12
2023-01-05 06:00:00,0.0,-209484.88,3.5999988e-12
2023-01-05 07:00:00,17280.0,-204872.12,16128.0
2023-01-05 08:00:00,396480.0,-185118.0,360064.0
2023-01-05 09:00:00,1114240.0,-191742.94,1031744.0
2023-01-05 10:00:00,1954432.0,-202928.25,1845440.0
2023-01-05 11:00:00,2543424.0,-219643.0,2425152.0
2023-01-05 12:00:00,2911360.0,-221023.0,2789248.0
2023-01-05 13:00:00,2988288.0,-218888.0,2864704.0
2023-01-05 14:00:00,2802752.0,-214809.0,2681216.0
