Datetime,ssrd,str,ssr
2023-01-01 07:00:00,13184.0,-299960.62,12160.0
2023-01-01 08:00:00,427776.0,-307087.7,385024.0
2023-01-01 09:00:00,1234496.0,-312029.06,1141376.0
2023-01-01 10:00:00,2024000.0,-312109.0,1910720.0
2023-01-01 11:00:00,2667200.0,-312884.0,2545664.0
2023-01-01 12:00:00,3069184.0,-300960.0,2944384.0
2023-01-01 13:00:00,2996992.0,-273356.0,2874944.0
2023-01-01 14:00:00,3019648.0,-284725.0,2895360.0
2023-01-01 15:00:00,2578368.0,-263069.0,2458816.0
2023-01-01 16:00:00,1940800.0,-228689.88,1832064.0
2023-01-01 17:00:00,1207744.0,-214355.0,1116480.0
2023-01-01 18:00:00,443072.0,-240985.0,394368.0
2023-01-01 19:00:00,11520.0,-197729.0,10688.0
2023-01-01 20:00:00,0.0,-200152.0,3.5999988e-12
2023-01-01 21:00:00,0.0,-198249.0,3.5999988e-12
2023-01-01 22:00:00,0.0,-206346.0,3.5999988e-12
2023-01-01 23:00:00,0.0,-231749.0,3.5999988e-12
2023-01-02 00:00:00,0.0,-237362.0,3.5999988e-12
2023-01-02 01:00:00,0.0,-257210.0,3.5999988e-12
2023-01-02 02:00:00,0.0,-244419.0,3.5999988e-12
2023-01-02 03:00:00,0.0,-250169.0,3.5999988e-12
2023-01-02 04:00:00,0.0,-264962.0,3.5999988e-12
2023-01-02 05:00:00,0.0,-259498.0,3.5999988e-12
2023-01-02 06:00:00,0.0,-266945.62,3.5999988e-12
2023-01-02 07:00:00,12480.0,-263833.56,11520.0
2023-01-02 08:00:00,425344.0,-278395.62,381056.0
2023-01-02 09:00:00,1202688.0,-278418.25,1112384.0
2023-01-02 10:00:00,1988160.0,-286399.12,1876608.0
2023-01-02 11:00:00,2636096.0,-288064.75,2515840.0
2023-01-02 12:00:00,3048256.0,-283368.06,2924544.0
2023-01-02 13:00:00,3166848.0,-271082.44,3041472.0
2023-01-02 14:00:00,2853376.0,-230966.56,2732032.0
2023-01-02 15:00:00,2336512.0,-226838.5,2225152.0
2023-01-02 16:00:00,1891200.0,-237720.81,1785152.0
2023-01-02 17:00:00,1237120.0,-228900.0,1143872.0
2023-01-02 18:00:00,451264.0,-219565.0,401408.0
2023-01-02 19:00:00,14912.0,-226301.0,13632.0
2023-01-02 20:00:00,0.0,-208928.0,3.5999988e-12
2023-01-02 21:00:00,0.0,-212826.0,3.5999988e-12
2023-01-02 22:00:00,0.0,-200408.0,3.5999988e-12
2023-01-02 23:00:00,0.0,-218592.0,3.5999988e-12
2023-01-03 00:00:00,0.0,-224082.0,3.5999988e-12
2023-01-03 01:00:00,0.0,-235535.0,3.5999988e-12
2023-01-03 02:00:00,0.0,-160981.0,3.5999988e-12
2023-01-03 03:00:00,0.0,-205011.0,3.5999988e-12
2023-01-03 04:00:00,0.0,-240406.0,3.5999988e-12
2023-01-03 05:00:00,0.0,-238677.0,3.5999988e-12
2023-01-03 06:00:00,0.0,-243769.0,3.5999988e-12
2023-01-03 07:00:00,11328.0,-246449.19,10432.0
2023-01-03 08:00:00,415680.0,-247721.0,373120.0
2023-01-03 09:00:00,1165440.0,-246095.81,1078336.0
2023-01-03 10:00:00,1851712.0,-233776.25,1746816.0
2023-01-03 11:00:00,2501440.0,-230026.56,2384256.0
2023-01-03 12:00:00,2879872.0,-220660.75,2757120.0
2023-01-03 13:00:00,3120000.0,-230595.94,2995840.0
