Datetime,ssrd,str,ssr
2023-01-01 07:00:00,1344.0,-209272.62,1152.0
2023-01-01 08:00:00,301888.0,-225327.69,255104.0
2023-01-01 09:00:00,1022400.0,-284125.06,870208.0
2023-01-01 10:00:00,1745408.0,-323309.0,1491712.0
2023-01-01 11:00:00,2300992.0,-350388.0,1972352.0
2023-01-01 12:00:00,2664256.0,-370560.0,2283904.0
2023-01-01 13:00:00,2773312.0,-376364.0,2378048.0
2023-01-01 14:00:00,2571648.0,-373941.0,2204480.0
2023-01-01 15:00:00,2165696.0,-372925.0,1856768.0
2023-01-01 16:00:00,1513792.0,-342737.88,1290816.0
2023-01-01 17:00:00,851456.0,-345939.0,725376.0
2023-01-01 18:00:00,175168.0,-310649.0,147840.0
2023-01-01 19:00:00,0.0,-251169.0,3.5999988e-12
2023-01-01 20:00:00,0.0,-245528.0,3.5999988e-12
2023-01-01 21:00:00,0.0,-238569.0,3.5999988e-12
2023-01-01 22:00:00,0.0,-233354.0,3.5999988e-12
2023-01-01 23:00:00,0.0,-230725.0,3.5999988e-12
2023-01-02 00:00:00,0.0,-227858.0,3.5999988e-12
2023-01-02 01:00:00,0.0,-225850.0,3.5999988e-12
2023-01-02 02:00:00,0.0,-229731.0,3.5999988e-12
2023-01-02 03:00:00,0.0,-228953.0,3.5999988e-12
2023-01-02 04:00:00,0.0,-228130.0,3.5999988e-12
2023-01-02 05:00:00,0.0,-229386.0,3.5999988e-12
2023-01-02 06:00:00,0.0,-231473.62,3.5999988e-12
2023-01-02 07:00:00,1280.0,-233449.56,1088.0
2023-01-02 08:00:00,317056.0,-251931.62,267712.0
2023-01-02 09:00:00,1053632.0,-313874.25,896896.0
2023-01-02 10:00:00,1791936.0,-365471.12,1531712.0
2023-01-02 11:00:00,2371264.0,-386432.75,2032064.0
2023-01-02 12:00:00,2642496.0,-395592.06,2262336.0
2023-01-02 13:00:00,2743296.0,-362570.44,2350528.0
2023-01-02 14:00:00,2581184.0,-365526.56,2215680.0
2023-01-02 15:00:00,2154560.0,-361030.5,1846464.0
2023-01-02 16:00:00,1550528.0,-334392.8,1324032.0
2023-01-02 17:00:00,799488.0,-296420.0,678080.0
2023-01-02 18:00:00,171456.0,-267693.0,144832.0
2023-01-02 19:00:00,0.0,-212029.0,3.5999988e-12
2023-01-02 20:00:00,0.0,-197728.0,3.5999988e-12
2023-01-02 21:00:00,0.0,-167706.0,3.5999988e-12
2023-01-02 22:00:00,0.0,-151224.0,3.5999988e-12
2023-01-02 23:00:00,0.0,-160448.0,3.5999988e-12
2023-01-03 00:00:00,0.0,-144146.0,3.5999988e-12
2023-01-03 01:00:00,0.0,-145391.0,3.5999988e-12
2023-01-03 02:00:00,0.0,-181717.0,3.5999988e-12
2023-01-03 03:00:00,0.0,-152499.0,3.5999988e-12
2023-01-03 04:00:00,0.0,-182198.0,3.5999988e-12
2023-01-03 05:00:00,0.0,-139605.0,3.5999988e-12
2023-01-03 06:00:00,0.0,-127417.0,3.5999988e-12
2023-01-03 07:00:00,896.0,-150865.19,704.0
2023-01-03 08:00:00,246784.0,-136825.0,208576.0
2023-01-03 09:00:00,696896.0,-158735.81,591680.0
2023-01-03 10:00:00,1092608.0,-151792.25,933824.0
2023-01-03 11:00:00,1601728.0,-182506.56,1371904.0
2023-01-03 12:00:00,1967808.0,-192564.75,1687680.0
2023-01-03 13:00:00,2008896.0,-235971.94,1728768.0
2023-01-03 14:00:00,1955328.0,-175576.12,1664640.0
2023-01-03 15:00:00,1918208.0,-236356.44,1638720.0
2023-01-03 16:00:00,1126720.0,-183869.62,951872.0
2023-01-03 17:00:00,267136.0,-74902.0,226048.0
2023-01-03 18:00:00,61120.0,-48649.0,51776.0
2023-01-03 19:00:00,0.0,-42328.0,3.5999988e-12
2023-01-03 20:00:00,0.0,-36432.0,3.5999988e-12
2023-01-03 21:00:00,0.0,-57752.938,3.5999988e-12
2023-01-03 22:00:00,0.0,-79719.0,3.5999988e-12
2023-01-03 23:00:00,0.0,-69346.0,3.5999988e-12
2023-01-04 00:00:00,0.0,-61797.0,3.5999988e-12
2023-01-04 01:00:00,0.0,-74487.0,3.5999988e-12
