Datetime,Site_id,rawI,I,CI_CM,CI_CM_interpolated,CI_RGB,CI_RGB_interpolated,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation,Iclr
2023-03-22 00:00:00,40,-2.345833333333333,0.0,,,,,301.0,66.69,1006.51,4.22,189.29,0.0,0.0,0.0,0.0,0.0
2023-03-22 00:15:00,40,-2.345833333333333,0.0,,,,,300.88,67.84,1006.49,4.16,187.66,0.0,0.0,0.0,0.0,0.0
2023-03-22 00:30:00,40,-2.2755,0.0,,,,,300.76,68.99,1006.48,4.1,185.98,0.0,0.0,0.0,0.0,0.0
2023-03-22 00:45:00,40,-1.9548333333333328,0.0,,,,,300.64,70.14,1006.46,4.04,184.25,0.0,0.0,0.0,0.0,0.0
2023-03-22 01:00:00,40,-1.8183333333333327,0.0,,,,,300.53,71.29,1006.44,3.99,182.49,0.0,0.0,0.0,0.0,0.0
2023-03-22 01:15:00,40,-1.5535,0.0,,,,,300.43,72.15,1006.33,3.92,181.3,0.0,0.0,0.0,0.0,0.0
2023-03-22 01:30:00,40,-0.5243333333333333,0.0,,,,,300.33,73.01,1006.21,3.85,180.06,0.0,0.0,0.0,0.0,0.0
2023-03-22 01:45:00,40,-1.2208333333333334,0.0,,,,,300.23,73.88,1006.1,3.79,178.79,0.0,0.0,0.0,0.0,0.0
2023-03-22 02:00:00,40,-2.009833333333334,0.0,,,,,300.14,74.74,1005.98,3.72,177.46,0.0,0.0,0.0,0.0,0.0
2023-03-22 02:15:00,40,-2.490166666666667,0.0,,,,,300.04,75.6,1005.87,3.66,176.09,0.0,0.0,0.0,0.0,0.0
2023-03-22 02:30:00,40,-2.2158333333333333,0.0,,,,,299.94,76.46,1005.76,3.6,174.68,0.0,0.0,0.0,0.0,0.0
2023-03-22 02:45:00,40,-1.7443333333333333,0.0,,,,,299.84,77.32,1005.64,3.54,173.21,0.0,0.0,0.0,0.0,0.0
2023-03-22 03:00:00,40,-1.6729999999999998,0.0,,,,,299.75,78.18,1005.53,3.48,171.7,0.0,0.0,0.0,0.0,0.0
2023-03-22 03:15:00,40,-1.6435,0.0,,,,,299.65,79.04,1005.41,3.43,170.14,0.0,0.0,0.0,0.0,0.0
2023-03-22 03:30:00,40,-1.8105,0.0,,,,,299.55,79.9,1005.3,3.38,168.53,0.0,0.0,0.0,0.0,0.0
2023-03-22 03:45:00,40,-1.8636666666666664,0.0,,,,,299.45,80.76,1005.19,3.33,166.88,0.0,0.0,0.0,0.0,0.0
2023-03-22 04:00:00,40,-1.9503333333333333,0.0,,,,,299.36,81.62,1005.07,3.28,165.17,0.0,0.0,0.0,0.0,0.0
2023-03-22 04:15:00,40,-2.1088333333333336,0.0,,,,,299.38,81.44,1005.21,3.33,164.69,0.0,0.0,0.0,0.0,0.0
2023-03-22 04:30:00,40,-2.107666666666667,0.0,,,,,299.41,81.25,1005.34,3.38,164.22,0.0,0.0,0.0,0.0,0.0
2023-03-22 04:45:00,40,-2.225,0.0,,,,,299.43,81.07,1005.48,3.44,163.77,0.0,0.0,0.0,0.0,0.0
2023-03-22 05:00:00,40,-2.0151666666666666,0.0,,,,,299.46,80.89,1005.62,3.49,163.32,0.0,0.0,0.0,0.0,0.0
2023-03-22 05:15:00,40,-1.927166666666667,0.0,,,,,299.49,80.7,1005.75,3.54,162.9,0.0,0.0,0.0,0.0,0.0
2023-03-22 05:30:00,40,-1.9478333333333333,0.0,,,,,299.51,80.52,1005.89,3.59,162.48,0.0,0.0,0.0,0.0,0.0
2023-03-22 05:45:00,40,-1.9605,0.0,,,,,299.54,80.34,1006.02,3.64,162.07,0.0,0.0,0.0,0.0,0.0
