Datetime,Site_id,rawI,I,CI_CM,CI_CM_interpolated,CI_RGB,CI_RGB_interpolated,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation,Iclr
2023-01-04 00:00:00,33,-1.1203333333333334,0.0,,,,,295.42,94.38,1004.5,1.71,344.2,0.174435,0.0,0.0,0.0,0.0
2023-01-04 00:15:00,33,-1.1203333333333334,0.0,,,,,295.41,94.36,1004.42,1.68,342.42,0.162418,0.0,0.0,0.0,0.0
2023-01-04 00:30:00,33,-0.833,0.0,,,,,295.4,94.34,1004.34,1.66,340.59,0.1504,0.0,0.0,0.0,0.0
2023-01-04 00:45:00,33,-0.4471666666666667,0.0,,,,,295.38,94.32,1004.27,1.64,338.71,0.138383,0.0,0.0,0.0,0.0
2023-01-04 01:00:00,33,-0.6436666666666667,0.0,,,,,295.37,94.29,1004.19,1.62,336.79,0.126365,0.0,0.0,0.0,0.0
2023-01-04 01:15:00,33,-0.6793333333333333,0.0,,,,,295.32,94.39,1004.07,1.64,337.71,0.114348,0.0,0.0,0.0,0.0
2023-01-04 01:30:00,33,-1.0603333333333331,0.0,,,,,295.27,94.49,1003.94,1.65,338.61,0.10233,0.0,0.0,0.0,0.0
2023-01-04 01:45:00,33,-0.9031666666666668,0.0,,,,,295.22,94.59,1003.81,1.66,339.5,0.090313,0.0,0.0,0.0,0.0
2023-01-04 02:00:00,33,-1.0158333333333334,0.0,,,,,295.17,94.69,1003.69,1.68,340.37,0.078295,0.0,0.0,0.0,0.0
2023-01-04 02:15:00,33,-0.9485,0.0,,,,,295.12,94.79,1003.56,1.69,341.23,0.066278,0.0,0.0,0.0,0.0
2023-01-04 02:30:00,33,-0.0203333333333333,0.005,,,,,295.07,94.89,1003.44,1.71,342.07,0.05426,0.0,0.0,0.0,0.0
2023-01-04 02:45:00,33,-0.6966666666666668,0.0,,,,,295.02,94.99,1003.31,1.73,342.9,0.046254,0.0,0.0,0.0,0.0
2023-01-04 03:00:00,33,-1.6164999999999998,0.0,,,,,294.97,95.09,1003.18,1.74,343.71,0.042258,0.0,0.0,0.0,0.0
2023-01-04 03:15:00,33,-1.973833333333333,0.0,,,,,294.92,95.19,1003.06,1.76,344.51,0.038262,0.0,0.0,0.0,0.0
2023-01-04 03:30:00,33,-2.4716666666666667,0.0,,,,,294.87,95.28,1002.93,1.78,345.29,0.034266,0.0,0.0,0.0,0.0
2023-01-04 03:45:00,33,-2.2035,0.0,,,,,294.82,95.38,1002.81,1.79,346.05,0.03027,0.0,0.0,0.0,0.0
2023-01-04 04:00:00,33,-2.0616666666666665,0.0,,,,,294.77,95.48,1002.68,1.81,346.8,0.026274,0.0,0.0,0.0,0.0
2023-01-04 04:15:00,33,-1.8821666666666663,0.0,,,,,294.77,95.33,1002.74,1.8,346.15,0.022278,0.0,0.0,0.0,0.0
2023-01-04 04:30:00,33,-1.6503333333333332,0.0,,,,,294.78,95.17,1002.81,1.8,345.49,0.018282,0.0,0.0,0.0,0.0
2023-01-04 04:45:00,33,-1.5181666666666669,0.0,,,,,294.79,95.01,1002.87,1.79,344.82,0.014286,0.0,0.0,0.0,0.0
2023-01-04 05:00:00,33,-1.1785,0.0,,,,,294.79,94.85,1002.93,1.78,344.15,0.01029,0.0,0.0,0.0,0.0
2023-01-04 05:15:00,33,-0.8288333333333334,0.0,,,,,294.8,94.69,1002.99,1.78,343.48,0.006294,0.0,0.0,0.0,0.0
2023-01-04 05:30:00,33,-1.1663333333333332,0.0,,,,,294.81,94.54,1003.06,1.77,342.8,0.002299,0.0,0.0,0.0,0.0
2023-01-04 05:45:00,33,-1.2335,0.0,,,,,294.81,94.38,1003.12,1.77,342.12,0.000596,0.0,0.0,0.0,0.0
2023-01-04 06:00:00,33,-1.0650000000000002,0.0,176.0,176.0,0.0,0.0,294.82,94.22,1003.18,1.76,341.43,0.001187,0.0,0.0,0.0,0.0
2023-01-04 06:15:00,33,-0.6593333333333333,0.0,122.0,122.0,0.0,0.0,294.83,94.06,1003.24,1.76,340.74,0.001778,0.0,0.0,0.0,0.0
2023-01-04 06:30:00,33,-0.3678333333333333,0.0,71.0,71.0,17.0,17.0,294.84,93.91,1003.3,1.75,340.04,0.002369,0.0,0.0,0.0,0.0
2023-01-04 06:45:00,33,2.3925,2.3925,29.0,29.0,62.0,62.0,294.84,93.75,1003.37,1.75,339.35,0.00296,0.0,0.0,0.1796,0.0882754470348939
2023-01-04 07:00:00,33,16.3125,16.3125,74.0,74.0,187.0,187.0,294.85,93.59,1003.43,1.74,338.64,0.003551,0.0,0.0,21.424,15.850057955671003
2023-01-04 07:15:00,33,38.995666666666665,38.995666666666665,98.0,98.0,169.0,169.0,295.3,91.65,1003.57,1.85,348.43,0.004141,0.0,0.0,60.8324,58.32198288599685
2023-01-04 07:30:00,33,77.59349999999999,77.59349999999999,169.0,169.0,187.0,187.0,295.75,89.7,1003.71,2.01,356.92,0.004732,0.0,0.0,104.476,112.94678069436289
2023-01-04 07:45:00,33,68.473,68.473,175.0,175.0,190.0,190.0,296.2,87.76,1003.86,2.2,4.07,0.005323,0.0,0.0,152.2832,172.14745906980727
2023-01-04 08:00:00,33,106.5905,106.5905,180.0,180.0,153.0,153.0,296.65,85.82,1004.0,2.42,10.0,0.005914,0.0,0.0,203.952,232.75119804619456
2023-01-04 08:15:00,33,162.74183333333335,162.74183333333335,212.0,212.0,142.0,142.0,297.1,83.87,1004.14,2.66,14.89,0.006505,0.0,0.0,259.1448,293.19964028745346
2023-01-04 08:30:00,33,219.71733333333333,219.71733333333333,174.0,174.0,131.0,131.0,297.55,81.93,1004.28,2.92,18.94,0.007096,0.0,0.0,317.4876,352.58301926095083
2023-01-04 08:45:00,33,389.63566666666674,389.63566666666674,155.0,155.0,108.0,108.0,298.0,79.98,1004.42,3.19,22.32,0.009077,0.0,0.0,369.66,410.2879941039613
2023-01-04 09:00:00,33,415.68483333333336,415.68483333333336,97.0,97.0,127.0,127.0,298.45,78.04,1004.57,3.47,25.17,0.012448,0.0,0.0,412.1376,465.8539195108531
2023-01-04 09:15:00,33,280.54366666666664,280.54366666666664,72.0,72.0,129.0,129.0,298.9,76.1,1004.71,3.76,27.58,0.015818,0.0,0.0,452.5824,518.9080582722012
2023-01-04 09:30:00,33,106.60683333333331,106.60683333333331,116.0,116.0,163.0,163.0,299.35,74.15,1004.85,4.05,29.65,0.019189,0.0,0.0,490.824,569.1339831628574
2023-01-04 09:45:00,33,411.34833333333336,411.34833333333336,,119.5,,155.5,299.8,72.21,1004.99,4.35,31.44,0.02256,0.0,0.0,526.7004,616.2552164304518
2023-01-04 10:00:00,33,451.2725,451.2725,146.0,146.0,149.0,149.0,300.26,70.26,1005.13,4.65,32.99,0.025931,0.0,0.0,560.0612,660.0263892318724
2023-01-04 10:15:00,33,527.3828333333333,527.3828333333333,157.0,157.0,159.0,159.0,300.32,69.95,1004.97,4.77,33.47,0.029302,0.0,0.0,590.7652,700.228336062716
2023-01-04 10:30:00,33,185.601,185.601,200.0,200.0,184.0,184.0,300.38,69.64,1004.8,4.9,33.92,0.032672,0.0,0.0,618.6844,736.6653460635991
2023-01-04 10:45:00,33,166.40200000000002,166.40200000000002,198.0,198.0,191.0,191.0,300.44,69.32,1004.64,5.02,34.35,0.036043,0.0,0.0,643.702,769.1636384849302
2023-01-04 11:00:00,33,543.89,543.89,198.0,198.0,178.0,178.0,300.5,69.01,1004.47,5.15,34.76,0.039414,0.0,0.0,665.7144,797.5705488667204
2023-01-04 11:15:00,33,277.1105,277.1105,202.0,202.0,173.0,173.0,300.56,68.69,1004.3,5.27,35.15,0.042785,0.0,0.0,684.6296,821.7541312120201
2023-01-04 11:30:00,33,490.5993333333333,490.5993333333333,209.0,209.0,161.0,161.0,300.62,68.38,1004.14,5.4,35.52,0.046156,0.0,0.0,700.37,841.6030007390285
2023-01-04 11:45:00,33,536.093,536.093,203.0,203.0,161.0,161.0,300.68,68.06,1003.97,5.53,35.88,0.046964,0.0,0.0,713.9664,857.0263095812376
2023-01-04 12:00:00,33,669.5635000000001,669.5635000000001,214.0,214.0,155.0,155.0,300.74,67.75,1003.81,5.65,36.22,0.045208,0.0,0.0,725.4116,867.953787889094
2023-01-04 12:15:00,33,647.3266666666666,647.3266666666666,217.0,217.0,162.0,162.0,300.8,67.44,1003.64,5.78,36.54,0.043453,0.0,0.0,733.5656,874.3358075483857
2023-01-04 12:30:00,33,595.8261666666666,595.8261666666666,223.0,223.0,168.0,168.0,300.86,67.12,1003.48,5.91,36.85,0.041698,0.0,0.0,738.3752,876.1434418002641
2023-01-04 12:45:00,33,545.5716666666666,545.5716666666666,241.0,241.0,192.0,192.0,300.92,66.81,1003.31,6.03,37.15,0.039943,0.0,0.0,739.802,873.3685049905874
2023-01-04 13:00:00,33,401.78783333333337,401.78783333333337,252.0,252.0,211.0,211.0,300.98,66.49,1003.14,6.16,37.43,0.038188,0.0,0.0,737.8224,866.0235644394179
2023-01-04 13:15:00,33,230.849,230.849,242.0,242.0,211.0,211.0,300.92,66.6,1002.98,6.11,37.47,0.036433,0.0,0.0,732.4268,854.1419223280955
2023-01-04 13:30:00,33,320.4686666666667,320.4686666666667,218.0,218.0,220.0,220.0,300.87,66.71,1002.81,6.06,37.52,0.034678,0.0,0.0,723.6212,837.7775708620912
2023-01-04 13:45:00,33,296.6365,296.6365,218.0,218.0,215.0,215.0,300.81,66.81,1002.64,6.01,37.56,0.032923,0.0,0.0,711.4252,817.0051301616516
2023-01-04 14:00:00,33,293.01366666666667,293.01366666666667,212.0,212.0,212.0,212.0,300.75,66.92,1002.47,5.96,37.6,0.031168,0.0,0.0,695.874,791.9197866480091
2023-01-04 14:15:00,33,232.8905,232.8905,220.0,220.0,216.0,216.0,300.7,67.02,1002.31,5.91,37.65,0.029413,0.0,0.0,677.0172,762.6372615186269
2023-01-04 14:30:00,33,220.39133333333336,220.39133333333336,214.0,214.0,216.0,216.0,300.64,67.13,1002.14,5.86,37.69,0.027658,0.0,0.0,654.9192,729.2938564364783
2023-01-04 14:45:00,33,172.07566666666665,172.07566666666665,209.0,209.0,206.0,206.0,300.59,67.23,1001.97,5.8,37.74,0.025779,0.0,0.0,626.7012,692.0466508631531
2023-01-04 15:00:00,33,355.139,355.139,191.0,191.0,190.0,190.0,300.53,67.34,1001.8,5.75,37.79,0.023777,0.0,0.0,592.8756,651.0739700982507
2023-01-04 15:15:00,33,335.1911666666667,335.1911666666667,189.0,189.0,206.0,206.0,300.48,67.44,1001.63,5.7,37.83,0.021775,0.0,0.0,556.7132,606.5763192155354
2023-01-04 15:30:00,33,287.0185,287.0185,169.0,169.0,186.0,186.0,300.42,67.55,1001.47,5.65,37.88,0.019772,0.0,0.0,518.4076,558.7781132104994
2023-01-04 15:45:00,33,226.49566666666664,226.49566666666664,136.0,136.0,180.0,180.0,300.37,67.65,1001.3,5.6,37.93,0.01777,0.0,0.0,478.1604,507.9307836385779
2023-01-04 16:00:00,33,192.2865,192.2865,104.0,104.0,213.0,213.0,300.31,67.76,1001.13,5.55,37.98,0.015768,0.0,0.0,436.1788,454.31832606254574
2023-01-04 16:15:00,33,163.6558333333333,163.6558333333333,132.0,132.0,228.0,228.0,300.01,69.27,1001.26,5.3,37.19,0.013766,0.0,0.0,392.676,398.2673399977237
2023-01-04 16:30:00,33,106.69133333333336,106.69133333333336,218.0,218.0,218.0,218.0,299.71,70.78,1001.39,5.04,36.32,0.011763,0.0,0.0,347.8684,340.1657519037471
2023-01-04 16:45:00,33,88.87283333333333,88.87283333333333,240.0,240.0,190.0,190.0,299.41,72.29,1001.52,4.79,35.36,0.009761,0.0,0.0,301.9752,280.49938149528765
